Date,Open,High,Low,Close,Volume,Adj Close
2011-07-08,20.85,20.86,20.33,20.35,6721600,81.40
2011-07-07,19.97,20.16,19.88,20.11,4661600,80.44
2011-07-06,20.61,21.01,20.42,20.68,5500900,82.72
2011-07-05,20.24,20.50,20.08,20.36,4800300,81.44
2011-07-01,20.98,21.08,20.14,20.29,6803100,81.16
2011-06-30,21.61,21.67,20.90,21.14,7601800,84.56
2011-06-29,22.58,22.80,21.99,22.03,8546600,88.12
2011-06-28,23.83,24.02,23.15,23.19,5357600,92.76
2011-06-27,24.56,24.89,24.00,24.17,5788000,96.68
2011-06-24,23.37,24.64,23.23,24.53,7294800,98.12
2011-06-23,24.89,25.21,23.51,23.55,11712000,94.20
2011-06-22,23.09,23.62,22.61,23.55,7050200,94.20
2011-06-21,23.41,23.56,22.75,23.32,7735700,93.28
2011-06-20,25.45,25.60,24.08,24.12,7016800,96.48
2011-06-17,24.92,25.88,24.64,25.24,9818000,100.96
2011-06-16,24.90,26.89,24.50,25.74,15045400,102.96
2011-06-15,23.33,24.54,23.15,24.43,12613200,97.72
2011-06-14,22.61,22.63,22.25,22.52,4985100,90.08
2011-06-13,22.79,23.73,22.52,23.24,6902400,92.96
2011-06-10,22.23,23.11,22.15,22.86,8802400,91.44
2011-06-09,22.48,22.55,21.93,22.11,4145400,88.44
2011-06-08,22.50,22.94,22.24,22.83,6893600,91.32
2011-06-07,22.31,22.49,21.90,22.48,5534500,89.92
2011-06-06,22.35,23.02,22.07,22.75,5922000,91.00
2011-06-03,23.31,23.32,22.08,22.37,6894200,89.48
2011-06-02,22.28,23.07,22.10,22.35,7313200,89.40
2011-06-01,21.45,22.66,21.35,22.63,7830400,90.52
2011-05-31,21.15,21.56,21.10,21.29,4408200,85.16
2011-05-27,21.99,22.05,21.61,21.94,4124000,87.76
2011-05-26,22.89,23.06,22.25,22.29,5127400,89.16
2011-05-25,23.47,23.51,22.58,22.80,4275800,91.20
2011-05-24,23.26,23.49,22.96,23.47,4324300,93.88
2011-05-23,23.90,24.04,23.20,23.51,6500400,94.04
2011-05-20,22.55,23.24,22.22,22.76,7812300,91.04
2011-05-19,22.74,23.06,22.46,22.54,5674400,90.16
2011-05-18,23.60,23.88,22.92,23.05,4815400,92.20
2011-05-17,24.44,24.78,23.61,23.69,6700800,94.76
2011-05-16,23.86,24.17,23.14,24.17,5935600,96.68
2011-05-13,23.17,24.00,23.14,23.63,5277500,94.52
2011-05-12,23.98,24.32,23.10,23.33,5075000,93.32
2011-05-11,23.18,24.27,23.17,23.56,5435000,94.24
2011-05-10,23.74,23.91,23.05,23.16,4567800,92.64
2011-05-09,24.87,24.92,23.91,23.99,4115600,95.96
2011-05-06,24.19,25.58,23.75,24.84,7698200,99.36
2011-05-05,25.50,25.60,24.36,25.35,8736900,101.40
2011-05-04,24.42,25.48,24.35,24.65,7288400,98.60
2011-05-03,23.95,24.95,23.95,24.37,5330900,97.48
2011-05-02,22.95,24.08,22.95,23.88,4561000,95.52
2011-04-29,23.15,23.39,23.11,23.16,3094000,92.64
2011-04-28,23.72,23.74,23.02,23.15,3525800,92.60
2011-04-27,23.81,24.75,23.41,23.43,6055400,93.72
2011-04-26,24.02,24.18,23.45,23.78,4723100,95.12
2011-04-25,24.76,24.96,24.25,24.31,2807400,97.24
2011-04-21,25.13,25.57,24.86,24.88,3831000,99.52
2011-04-20,25.74,25.85,25.44,25.65,4378400,102.60
2011-04-19,27.81,27.87,26.70,26.77,5674800,107.08
2011-04-18,28.77,29.31,28.01,28.13,8053800,112.52
2011-04-15,27.97,28.32,27.40,27.55,5605400,110.20
2011-04-14,29.01,29.17,28.02,28.19,4289600,112.76
2011-04-13,28.49,29.08,28.36,28.43,4348600,113.72
2011-04-12,29.23,29.52,28.66,28.92,6377300,115.68
2011-04-11,28.70,29.05,28.31,28.65,4367000,114.60
2011-04-08,28.08,29.30,27.89,28.92,5292800,115.68
2011-04-07,28.25,29.02,28.09,28.38,5064800,113.52
2011-04-06,28.02,28.68,27.86,28.18,3858400,112.72
2011-04-05,29.04,29.09,28.17,28.29,4342300,113.16
2011-04-04,28.82,29.26,28.62,28.80,3151800,115.20
2011-04-01,28.72,29.43,28.46,29.09,4319200,116.36
2011-03-31,29.70,29.83,29.27,29.37,3547100,117.48
2011-03-30,29.57,29.81,29.23,29.45,3853100,117.80
2011-03-29,30.68,31.22,29.99,29.99,3716600,119.96
2011-03-28,30.12,30.80,29.79,30.77,3194200,123.08
2011-03-25,30.02,30.46,29.60,30.37,5159600,121.48
2011-03-24,30.34,30.95,30.10,30.41,4976300,121.64
2011-03-23,32.76,33.33,31.12,31.26,5814800,125.04
2011-03-22,32.27,32.86,32.10,32.50,3986200,130.00
2011-03-21,33.85,33.97,32.55,32.67,5479300,130.68
2011-03-18,34.88,35.92,34.77,35.36,6038100,141.44
2011-03-17,35.64,36.82,35.37,36.48,9192400,145.92
2011-03-16,35.09,39.14,34.77,37.63,15043200,150.52
2011-03-15,37.04,37.05,34.13,34.74,10471000,138.96
2011-03-14,34.05,34.34,33.21,33.33,6596900,133.32
2011-03-11,34.54,34.60,32.76,33.01,6397600,132.04
2011-03-10,33.43,34.17,33.08,33.92,8636600,135.68
2011-03-09,32.09,33.19,31.99,32.25,6459400,129.00
2011-03-08,32.45,33.30,31.57,31.81,6152800,127.24
2011-03-07,31.28,33.53,30.90,32.49,8416900,129.96
2011-03-04,30.79,32.34,30.58,31.66,7829800,126.64
2011-03-03,31.10,31.46,30.81,30.88,5888400,123.52
2011-03-02,32.49,32.95,31.45,32.53,7203500,130.12
2011-03-01,29.89,32.50,29.82,32.45,7565700,129.80
2011-02-28,30.74,30.84,29.97,30.18,4358100,120.72
2011-02-25,32.70,32.75,31.47,31.51,4819400,126.04
2011-02-24,34.07,35.03,33.36,33.68,7301700,134.72
2011-02-23,32.64,35.18,32.28,34.01,10711000,136.04
2011-02-22,30.77,32.86,30.10,32.55,9131100,130.20
2011-02-18,28.62,29.34,28.59,29.03,3310900,116.12
2011-02-17,28.60,28.96,28.51,28.79,3232800,115.16
2011-02-16,27.71,28.48,27.45,28.46,4626000,113.84
2011-02-15,27.96,28.17,27.79,28.11,3513000,112.44
2011-02-14,28.00,28.18,27.70,27.73,2503600,110.92
2011-02-11,28.75,28.80,27.93,28.02,3706500,112.08
2011-02-10,29.14,29.25,28.30,28.51,4433500,114.04
2011-02-09,28.69,29.11,28.35,28.51,4650800,114.04
2011-02-08,28.62,29.19,28.25,28.42,3499400,113.68
2011-02-07,28.90,28.92,28.39,28.77,3817200,115.08
2011-02-04,29.85,30.15,29.14,29.21,4476900,116.84
2011-02-03,30.50,31.25,29.84,29.95,3776300,119.80
2011-02-02,30.72,30.79,29.90,30.34,4075500,121.36
2011-02-01,31.20,31.35,30.11,30.48,3884600,121.92
2011-01-31,31.64,32.36,31.49,32.03,4397200,128.12
2011-01-28,29.48,32.57,29.08,32.10,9143800,128.40
2011-01-27,30.12,30.42,29.51,29.61,3622300,118.44
2011-01-26,30.82,31.12,29.93,30.24,4036500,120.96
2011-01-25,31.84,32.41,31.14,31.19,4879300,124.76
2011-01-24,32.30,32.50,31.36,31.58,3414400,126.32
2011-01-21,31.04,32.56,30.91,32.23,4318200,128.92
2011-01-20,32.34,33.21,31.75,31.85,5900800,127.40
2011-01-19,30.80,32.88,30.68,32.18,6277800,128.72
2011-01-18,31.59,31.64,30.49,30.56,3712500,122.24
2011-01-14,33.12,33.22,31.25,31.57,4940800,126.28
2011-01-13,33.27,33.72,32.93,32.99,3826500,131.96
2011-01-12,34.16,34.32,33.28,33.43,4000800,133.72
2011-01-11,35.44,35.73,34.85,34.94,3310300,139.76
2011-01-10,36.55,37.33,35.78,36.00,2667400,144.00
2011-01-07,35.61,36.99,35.05,36.05,4369400,144.20
2011-01-06,35.64,36.33,35.37,35.93,3007400,143.72
2011-01-05,36.93,37.05,35.58,35.83,2436100,143.32
2011-01-04,36.43,37.63,36.22,36.33,2975300,145.32
2011-01-03,36.89,36.91,36.07,36.49,1793500,145.96
2010-12-31,38.10,38.43,37.52,37.61,1469300,150.44
2010-12-30,38.53,38.60,37.84,37.92,2143600,151.68
2010-12-29,38.63,38.80,38.27,38.40,1367500,153.60
2010-12-28,38.28,39.21,38.28,38.93,1149700,155.72
2010-12-27,38.11,38.97,38.11,38.46,1515000,153.84
2010-12-23,36.59,38.36,36.59,37.80,2336200,151.20
2010-12-22,36.48,36.80,36.31,36.62,1689200,146.48
2010-12-21,36.88,37.05,36.57,36.82,1722400,147.28
2010-12-20,37.76,38.40,37.24,37.47,2226800,149.88
2010-12-17,38.97,39.27,38.10,38.32,2250800,153.28
2010-12-16,39.60,40.10,38.97,39.01,2910100,156.04
2010-12-15,39.20,39.97,38.33,39.79,3154000,159.16
2010-12-14,38.47,39.30,38.34,38.90,2028900,155.60
2010-12-13,37.63,38.91,37.59,38.69,2332300,154.76
2010-12-10,37.96,38.50,37.73,38.13,2061100,152.52
2010-12-09,38.15,39.21,38.04,38.54,2988600,154.16
2010-12-08,39.99,40.73,38.81,39.05,2673000,156.20
2010-12-07,39.14,40.19,38.75,40.15,2854900,160.60
2010-12-06,41.39,41.65,40.26,40.55,1912400,162.20
2010-12-03,43.89,43.91,41.11,41.30,2841800,165.20
2010-12-02,46.25,46.34,43.26,43.31,3736200,173.24
2010-12-01,46.99,47.09,45.98,46.95,3176400,187.80
2010-11-30,47.68,49.29,47.12,49.29,4095200,197.16
2010-11-29,46.01,48.00,45.52,46.10,3173800,184.40
2010-11-26,44.09,45.76,43.44,45.76,2070600,183.04
2010-11-24,43.73,43.89,43.01,43.16,1992100,172.64
2010-11-23,44.76,45.83,44.36,44.87,5198400,179.48
2010-11-22,44.88,45.50,42.91,42.92,3723100,171.68
2010-11-19,45.64,46.75,44.41,44.45,2333400,177.80
2010-11-18,46.51,46.51,44.93,45.33,2880800,181.32
2010-11-17,49.08,49.16,47.13,48.08,3297800,192.32
2010-11-16,47.89,50.63,47.88,49.34,5130400,197.36
2010-11-15,47.16,47.39,45.60,47.24,2635900,188.96
2010-11-12,46.31,48.40,45.37,47.60,4672800,190.40
2010-11-11,45.85,46.52,45.14,45.43,2727800,181.72
2010-11-10,45.23,46.88,44.52,44.60,3446600,178.40
2010-11-09,44.35,46.29,44.00,45.39,2982900,181.56
2010-11-08,11.35,11.61,11.24,11.29,348300,180.64
2010-11-05,11.05,11.28,11.01,11.14,2080800,178.24
2010-11-04,11.61,11.63,11.23,11.26,2843800,180.16
2010-11-03,12.87,13.07,11.98,12.07,3124100,193.12
2010-11-02,12.99,13.02,12.81,12.86,1473700,205.76
2010-11-01,13.10,13.41,12.80,13.22,1783600,211.52
2010-10-29,13.09,13.30,13.04,13.10,1221400,209.60
2010-10-28,12.90,13.34,12.81,13.05,1498300,208.80
2010-10-27,13.18,13.67,13.04,13.11,2076400,209.76
2010-10-26,12.89,13.02,12.72,12.92,1486000,206.72
2010-10-25,12.52,12.79,12.35,12.65,1927900,202.40
2010-10-22,13.29,13.34,12.82,12.83,2111300,205.28
2010-10-21,13.56,13.88,13.26,13.43,2847000,214.88
2010-10-20,14.42,14.51,13.67,13.75,2104400,220.00
2010-10-19,14.49,14.74,14.11,14.48,3161800,231.68
2010-10-18,14.57,14.73,13.84,14.03,1484000,224.48
2010-10-15,14.44,15.16,14.40,14.42,2017300,230.72
2010-10-14,14.33,15.02,14.27,14.70,2306600,235.20
2010-10-13,14.27,14.43,14.00,14.20,2221900,227.20
2010-10-12,15.29,15.50,14.44,14.50,2623800,232.00
2010-10-11,15.32,15.34,15.06,15.11,1243200,241.76
2010-10-08,16.21,16.22,15.38,15.40,2049700,246.40
2010-10-07,16.12,16.54,16.00,16.14,1427400,258.24
2010-10-06,16.34,16.57,16.20,16.24,1546000,259.84
2010-10-05,16.98,17.07,16.32,16.44,2061400,263.04
2010-10-04,17.18,17.49,16.99,17.37,1357300,277.92
2010-10-01,16.98,17.41,16.98,17.04,1348200,272.64
2010-09-30,16.77,17.50,16.60,17.29,2074200,276.64
2010-09-29,16.83,17.04,16.64,16.93,1553000,270.88
2010-09-28,16.63,17.19,16.54,16.60,1691700,265.60
2010-09-27,16.61,16.76,16.44,16.75,1126800,268.00
2010-09-24,17.14,17.14,16.61,16.63,1517400,266.08
2010-09-23,17.51,17.72,17.10,17.62,1725500,281.92
2010-09-22,16.93,17.22,16.58,17.06,1755600,272.96
2010-09-21,16.72,16.93,16.45,16.79,2307600,268.64
2010-09-20,17.03,17.17,16.69,16.73,1469800,267.68
2010-09-17,17.20,17.52,17.11,17.16,1788900,274.56
2010-09-16,17.40,17.68,17.26,17.38,1380700,278.08
2010-09-15,17.79,17.90,17.23,17.31,1470000,276.96
2010-09-14,17.71,17.84,17.38,17.57,1525100,281.12
2010-09-13,18.13,18.15,17.52,17.58,1810400,281.28
2010-09-10,18.79,18.89,18.50,18.54,1161300,296.64
2010-09-09,18.76,18.94,18.53,18.94,1418500,303.04
2010-09-08,19.48,19.56,19.10,19.25,926200,308.00
2010-09-07,19.51,19.78,19.22,19.60,1323800,313.60
2010-09-03,19.44,19.59,19.05,19.08,1764000,305.28
2010-09-02,20.51,20.63,20.01,20.05,1085800,320.80
2010-09-01,21.21,21.38,20.55,20.63,1724300,330.08
2010-08-31,22.25,22.54,21.69,21.96,1666200,351.36
2010-08-30,21.58,22.24,21.26,22.18,988400,354.88
2010-08-27,22.50,23.23,21.50,21.50,1753200,344.00
2010-08-26,22.39,23.24,22.17,22.90,1545800,366.40
2010-08-25,23.70,23.87,22.53,22.67,1627400,362.72
2010-08-24,23.33,23.98,22.87,23.25,1825500,372.00
2010-08-23,22.55,22.63,22.15,22.56,1386000,360.96
2010-08-20,23.37,23.59,22.77,22.84,1190000,365.44
2010-08-19,22.45,23.52,22.20,23.20,1656900,371.20
2010-08-18,22.59,22.77,22.05,22.22,1162200,355.52
2010-08-17,22.84,23.01,22.43,22.67,1054200,362.72
2010-08-16,24.04,24.10,23.28,23.61,1054600,377.76
2010-08-13,23.37,23.89,23.13,23.78,1311600,380.48
2010-08-12,23.63,23.80,22.88,23.15,1455100,370.40
2010-08-11,22.20,22.85,22.17,22.84,1760200,365.44
2010-08-10,21.72,21.91,21.01,21.30,1546600,340.80
2010-08-09,21.26,21.50,21.01,21.08,756900,337.28
2010-08-06,22.12,22.50,21.40,21.40,1684100,342.40
2010-08-05,21.77,21.85,21.36,21.60,1092300,345.60
2010-08-04,21.39,21.63,21.15,21.54,1017400,344.64
2010-08-03,21.46,21.91,21.30,21.53,869600,344.48
2010-08-02,21.99,22.10,21.22,21.23,1192200,339.68
2010-07-30,23.55,23.69,22.42,22.57,1560400,361.12
2010-07-29,22.54,23.48,22.10,22.83,1409500,365.28
2010-07-28,23.25,23.39,22.61,22.87,1315400,365.92
2010-07-27,22.28,23.06,22.17,22.64,1249900,362.24
2010-07-26,23.65,23.76,22.67,22.82,984100,365.12
2010-07-23,24.20,24.54,23.50,23.65,1460100,378.40
2010-07-22,24.87,24.88,23.67,24.07,1380800,385.12
2010-07-21,24.89,25.99,24.60,25.40,1560400,406.40
2010-07-20,27.44,27.51,25.05,25.17,1374000,402.72
2010-07-19,27.04,27.31,26.35,26.53,1334000,424.48
2010-07-16,26.46,27.85,26.09,27.37,1501800,437.92
2010-07-15,25.98,27.25,25.58,25.70,1485600,411.20
2010-07-14,25.29,26.30,25.25,25.93,1201700,414.88
2010-07-13,24.78,25.00,24.37,25.00,1244400,400.00
2010-07-12,25.67,25.97,25.03,25.24,1116200,403.84
2010-07-09,26.33,26.48,25.52,25.55,884800,408.80
2010-07-08,26.21,26.77,25.90,26.24,1266100,419.84
2010-07-07,28.33,28.39,26.77,26.90,1500200,430.40
2010-07-06,28.45,29.50,27.63,28.70,1531000,459.20
2010-07-02,30.39,30.85,29.70,29.99,1471200,479.84
2010-07-01,30.93,32.94,30.66,30.90,2399600,494.40
2010-06-30,30.81,31.49,29.63,31.20,1590700,499.20
2010-06-29,29.77,31.34,29.60,30.79,2225100,492.64
2010-06-28,27.54,28.45,27.44,28.18,807500,450.88
2010-06-25,28.10,28.75,27.64,27.72,1216200,443.52
2010-06-24,27.17,28.74,26.89,28.35,1539600,453.60
2010-06-23,26.48,27.75,26.20,26.71,1520800,427.36
2010-06-22,25.41,26.70,25.27,26.49,1310800,423.84
2010-06-21,24.19,25.68,24.03,25.48,1091000,407.68
2010-06-18,25.55,25.75,24.64,25.07,934200,401.12
2010-06-17,25.93,26.74,25.50,25.52,1268600,408.32
2010-06-16,27.00,27.02,26.06,26.27,1085600,420.32
2010-06-15,27.97,28.00,26.66,26.70,1152900,427.20
2010-06-14,28.02,28.45,27.39,28.43,1328700,454.88
2010-06-11,30.11,30.17,28.75,28.85,1079300,461.60
2010-06-10,30.09,30.36,29.42,29.57,1359800,473.12
2010-06-09,30.63,31.60,29.55,31.18,1433400,498.88
2010-06-08,31.90,32.85,31.10,31.14,2412400,498.24
2010-06-07,30.61,32.46,30.45,32.27,1900100,516.32
2010-06-04,30.38,31.50,29.43,31.29,2093700,500.64
2010-06-03,28.50,29.05,28.07,28.40,1315300,454.40
2010-06-02,30.05,30.44,28.80,28.87,1595000,461.92
2010-06-01,29.94,30.20,28.72,30.19,1832200,483.04
2010-05-28,28.08,29.29,28.05,28.58,2124000,457.28
2010-05-27,29.00,29.33,28.24,28.33,1777200,453.28
2010-05-26,30.30,31.32,29.00,31.03,2400800,496.48
2010-05-25,35.98,36.10,31.65,31.66,2827600,506.56
2010-05-24,33.40,33.82,32.00,33.12,2015100,529.92
2010-05-21,35.74,36.22,32.18,33.31,3450800,532.96
2010-05-20,32.11,35.00,32.00,34.07,4947200,545.12
2010-05-19,29.81,31.25,28.70,29.85,3549800,477.60
2010-05-18,26.24,29.30,25.50,29.13,2640200,466.08
2010-05-17,26.56,29.00,26.45,27.48,2309000,439.68
2010-05-14,25.65,28.00,25.38,26.86,2938700,429.76
2010-05-13,24.36,24.90,23.65,24.73,1359300,395.68
2010-05-12,25.11,25.20,23.93,24.08,1371600,385.28
2010-05-11,26.41,26.60,24.58,25.63,2233300,410.08
2010-05-10,24.58,25.90,23.52,25.08,2596100,401.28
2010-05-07,26.81,31.27,26.50,29.25,3872000,468.00
2010-05-06,24.01,31.54,23.33,26.12,2861500,417.92
2010-05-05,23.48,24.36,22.43,23.34,2074500,373.44
2010-05-04,21.08,22.71,21.02,22.37,1852400,357.92
2010-05-03,20.76,20.78,20.17,20.33,912200,325.28
2010-04-30,19.66,21.22,19.48,21.21,1073300,339.36
2010-04-29,20.00,20.09,19.29,19.58,803100,313.28
2010-04-28,20.09,20.95,19.85,20.39,1281200,326.24
2010-04-27,18.98,20.60,18.68,20.50,1819000,328.00
2010-04-26,18.41,18.74,18.20,18.66,606300,298.56
2010-04-23,18.45,18.69,18.15,18.37,534900,293.92
2010-04-22,18.99,19.40,18.38,18.44,956200,295.04
2010-04-21,18.41,18.95,17.84,18.59,933000,297.44
2010-04-20,19.13,19.26,18.22,18.27,1083500,292.32
2010-04-19,20.25,20.46,19.31,19.39,952400,310.24
2010-04-16,19.27,20.78,19.13,19.97,1395800,319.52
2010-04-15,19.18,19.28,18.74,19.06,674000,304.96
2010-04-14,19.42,19.48,19.06,19.15,838800,306.40
2010-04-13,19.58,20.00,19.43,19.70,725600,315.20
2010-04-12,19.51,19.61,19.27,19.50,560400,312.00
2010-04-09,19.62,19.78,19.45,19.55,516100,312.80
2010-04-08,20.13,20.65,19.64,19.72,670800,315.52
2010-04-07,19.70,20.23,19.47,20.00,674400,320.00
2010-04-06,20.38,20.50,19.50,19.57,480400,313.12
2010-04-05,20.74,20.92,20.19,20.22,408700,323.52
2010-04-01,20.74,21.25,20.26,21.02,605300,336.32
2010-03-31,21.55,21.60,21.01,21.01,538400,336.16
2010-03-30,21.75,21.83,21.27,21.29,438000,340.64
2010-03-29,21.76,21.92,21.49,21.58,318900,345.28
2010-03-26,22.22,22.48,21.80,21.99,571000,351.84
2010-03-25,21.75,22.32,21.27,22.31,627000,356.96
2010-03-24,21.87,22.33,21.71,22.06,555600,352.96
2010-03-23,21.87,22.13,21.49,21.51,478100,344.16
2010-03-22,22.87,22.98,21.86,21.93,542000,350.88
2010-03-19,22.01,22.71,21.78,22.34,626000,357.44
2010-03-18,22.38,22.40,21.97,22.08,556000,353.28
2010-03-17,23.00,23.07,22.09,22.39,687800,358.24
2010-03-16,23.83,23.83,23.02,23.17,421100,370.72
2010-03-15,24.01,24.31,23.77,23.90,274500,382.40
2010-03-12,23.75,24.30,23.59,23.85,302800,381.60
2010-03-11,24.08,24.46,23.95,24.08,404100,385.28
2010-03-10,23.72,23.90,23.18,23.89,396900,382.24
2010-03-09,23.88,24.19,23.31,23.79,480000,380.64
2010-03-08,23.97,23.97,23.22,23.55,787000,376.80
2010-03-05,24.82,25.00,23.77,24.01,560900,384.16
2010-03-04,25.27,25.42,24.93,25.01,239800,400.16
2010-03-03,25.24,25.43,24.93,25.25,504200,404.00
2010-03-02,25.42,25.62,25.11,25.35,341800,405.60
2010-03-01,26.00,26.02,25.50,25.64,297600,410.24
2010-02-26,26.65,26.94,26.10,26.29,291000,420.64
2010-02-25,27.63,28.22,26.74,26.74,433400,427.84
2010-02-24,27.19,27.37,26.60,26.80,289000,428.80
2010-02-23,26.99,28.07,26.67,27.28,506200,436.48
2010-02-22,26.77,27.47,26.42,26.82,398000,429.12
2010-02-19,28.24,28.24,27.00,27.05,363900,432.80
2010-02-18,29.20,29.20,27.62,27.84,424800,445.44
2010-02-17,29.57,29.66,28.94,28.94,299100,463.04
2010-02-16,30.75,30.81,29.63,29.82,328500,477.12
2010-02-12,32.75,33.00,31.32,31.43,260900,502.88
2010-02-11,32.40,33.08,31.14,31.40,304000,502.40
2010-02-10,32.43,33.47,31.88,32.09,402100,513.44
2010-02-09,32.54,33.29,31.66,32.30,406800,516.80
2010-02-08,32.66,33.44,32.11,33.31,352300,532.96
2010-02-05,31.92,34.44,31.43,32.65,969400,522.40
2010-02-04,29.75,32.41,29.75,32.36,589000,517.76
2010-02-03,29.39,29.40,28.60,29.13,235400,466.08
2010-02-02,29.90,30.00,28.81,29.02,596900,464.32
2010-02-01,31.04,31.06,30.06,30.16,247500,482.56
2010-01-29,30.52,32.18,30.12,31.64,425800,506.24
2010-01-28,30.60,31.98,30.50,31.02,435400,496.32
2010-01-27,31.78,32.74,31.00,31.00,539400,496.00
2010-01-26,31.97,32.02,30.54,31.72,467600,507.52
2010-01-25,30.91,32.04,30.65,31.59,418300,505.44
2010-01-22,29.75,32.25,29.29,31.89,726200,510.24
2010-01-21,27.80,29.48,27.29,29.32,716300,469.12
2010-01-20,28.44,29.26,27.77,27.81,466300,444.96
2010-01-19,29.65,29.67,27.70,27.82,370800,445.12
2010-01-15,29.01,30.04,28.78,29.51,441200,472.16
2010-01-14,29.58,29.75,28.60,28.75,292600,460.00
2010-01-13,29.80,30.38,29.07,29.47,274600,471.52
2010-01-12,29.67,30.62,29.34,29.89,385800,478.24
2010-01-11,29.30,29.55,28.91,28.98,252400,463.68
2010-01-08,30.60,30.65,29.50,29.52,230300,472.32
2010-01-07,31.20,31.32,30.32,30.32,257200,485.12
2010-01-06,32.00,32.10,31.01,31.20,280800,499.20
2010-01-05,32.76,32.80,32.03,32.09,202000,513.44
2010-01-04,33.22,33.24,32.64,32.71,225800,523.36
2009-12-31,33.12,34.09,32.78,34.07,229500,545.12
2009-12-30,32.81,33.37,32.50,33.18,244300,530.88
2009-12-29,32.60,32.60,32.04,32.60,94700,521.60
2009-12-28,32.60,32.95,32.17,32.61,86600,521.76
2009-12-24,32.87,32.88,32.16,32.60,22400,521.60
2009-12-23,33.08,33.27,32.60,32.88,68400,526.08
2009-12-22,33.82,33.95,33.20,33.36,113600,533.76
2009-12-21,35.10,35.20,34.11,34.13,113000,546.08
2009-12-18,35.53,35.89,35.13,35.24,50200,563.84
2009-12-17,36.00,36.19,35.58,35.85,94100,573.60
2009-12-16,36.66,36.88,35.21,35.38,127100,566.08
2009-12-15,37.85,37.85,36.70,36.82,90000,589.12
2009-12-14,37.80,38.18,37.30,37.40,72300,598.40
2009-12-11,38.20,38.50,37.81,38.10,101900,609.60
2009-12-10,38.50,38.68,38.12,38.29,46200,612.64
2009-12-09,39.39,39.56,38.78,38.95,68000,623.20
2009-12-08,38.90,39.60,38.60,39.18,106400,626.88
2009-12-07,38.71,38.90,37.92,38.12,102100,609.92
2009-12-04,37.91,39.20,37.61,38.44,159100,615.04
2009-12-03,38.39,39.47,37.90,39.39,91600,630.24
2009-12-02,38.74,39.09,38.01,38.59,102600,617.44
2009-12-01,39.60,39.72,38.50,38.79,68600,620.64
2009-11-30,39.87,40.87,39.66,40.28,111300,644.48
2009-11-27,42.06,42.15,39.00,40.12,149100,641.92
2009-11-25,38.09,38.65,37.52,37.74,133000,603.84
2009-11-24,38.84,39.72,38.37,38.41,95200,614.56
2009-11-23,40.22,40.44,38.65,38.80,174000,620.80
2009-11-20,42.85,42.96,40.85,41.24,123200,659.84
2009-11-19,41.92,43.25,41.70,42.36,122000,677.76
2009-11-18,42.38,42.59,41.25,41.33,82400,661.28
2009-11-17,43.40,43.50,41.82,42.20,84000,675.20
2009-11-16,42.97,43.18,42.18,42.80,87600,684.80
2009-11-13,44.00,44.90,43.08,43.50,77700,696.00
2009-11-12,42.87,44.28,42.29,43.74,92000,699.84
2009-11-11,41.75,42.97,41.12,42.44,76400,679.04
2009-11-10,42.26,42.51,41.25,42.47,94400,679.52
2009-11-09,43.79,43.79,41.85,41.96,113600,671.36
2009-11-06,46.87,46.91,44.55,44.63,88400,714.08
2009-11-05,47.41,47.90,45.76,45.89,88200,734.24
2009-11-04,47.55,48.74,46.75,48.36,95400,773.76
2009-11-03,49.48,49.78,48.00,48.76,141700,780.16
2009-11-02,47.55,49.91,46.29,48.71,150300,779.36
2009-10-30,44.39,49.00,43.83,48.22,191600,771.52
2009-10-29,45.02,45.37,43.69,43.82,81500,701.12
2009-10-28,43.48,46.20,43.35,46.17,111500,738.72
2009-10-27,43.65,44.13,42.86,43.18,100900,690.88
2009-10-26,41.97,44.05,41.20,43.70,88400,699.20
2009-10-23,41.65,42.74,41.16,42.32,103500,677.12
2009-10-22,43.84,44.45,41.98,42.08,108800,673.28
2009-10-21,43.59,44.08,42.00,44.01,188000,704.16
2009-10-20,43.36,43.93,42.83,43.20,72600,691.20
2009-10-19,44.43,44.49,43.12,43.41,59500,694.56
2009-10-16,44.20,45.14,43.95,44.61,49000,713.76
2009-10-15,45.10,45.20,43.68,43.70,47200,699.20
2009-10-14,44.98,45.20,44.15,44.51,92300,712.16
2009-10-13,45.97,47.29,45.52,45.72,51800,731.52
2009-10-12,46.99,47.09,45.45,45.70,78500,731.20
2009-10-09,48.31,48.34,47.21,47.32,57800,757.12
2009-10-08,47.92,48.35,47.60,48.08,87800,769.28
2009-10-07,49.01,49.05,48.24,48.34,30200,773.44
2009-10-06,49.86,50.00,47.91,48.58,94700,777.28
2009-10-05,52.29,52.37,49.93,50.35,50300,805.60
2009-10-02,53.18,53.53,51.30,52.23,82600,835.68
2009-10-01,50.36,52.36,50.20,52.35,77700,837.60
2009-09-30,49.00,50.55,48.70,49.99,70700,799.84
2009-09-29,49.34,49.62,48.63,48.95,53300,783.20
2009-09-28,50.95,50.95,49.15,49.24,48200,787.84
2009-09-25,51.30,51.91,50.42,50.94,67900,815.04
2009-09-24,49.99,51.97,49.62,50.86,99200,813.76
2009-09-23,49.51,50.25,47.60,50.24,125700,803.84
2009-09-22,50.09,50.35,49.00,49.55,52000,792.80
2009-09-21,51.42,51.75,50.53,50.71,100000,811.36
2009-09-18,49.70,50.97,49.27,50.70,65300,811.20
2009-09-17,49.38,50.26,48.90,49.76,116600,796.16
